test_id,wafer_id,equipment_id,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,test_duration,result,defect_type,severity
RS-TST-002351,WFR-V2-051,EQP-105,1.1945,1.1816,45.0118,139.2094,13.3372,4.1304,0.4497,2566.93,12.7471,0.8164,0.4036,2.0193,29.37,4.37,53.9419,0.16628,54.10697,150.06,PASS,NORMAL,0
RS-TST-002352,WFR-V2-052,EQP-104,1.1818,1.1635,42.8742,133.2872,12.7246,4.2094,0.4394,2511.42,12.3156,0.8654,0.4211,2.7462,27.6,2.6,50.5596,0.15752,50.75468,143.78,PASS,NORMAL,0
RS-TST-002353,WFR-V2-053,EQP-105,1.2105,1.1904,46.0412,123.4293,12.589,4.2406,0.4485,2563.07,12.0954,0.8667,0.4023,2.6443,28.48,3.48,57.5934,0.14941,57.73111,147.73,PASS,POWER_ANOMALY,0.0988
RS-TST-002354,WFR-V2-054,EQP-101,1.2058,1.1884,47.0507,154.3219,12.7395,4.1029,0.4545,2519,11.8964,0.8381,0.4079,3.1448,28.16,3.16,54.8513,0.18607,55.01689,149.76,PASS,HIGH_LEAKAGE,0.2692
RS-TST-002355,WFR-V2-055,EQP-102,1.2013,1.179,46.0629,106.6,12.4919,4.169,0.4485,2474.62,12.1002,0.8111,0.4085,3.2527,28.71,3.71,48.3497,0.12806,48.40844,154.49,PASS,NORMAL,0
RS-TST-002356,WFR-V2-056,EQP-103,1.1976,1.1806,43.0257,62.1384,11.6039,4.2473,0.4454,2451.43,12.6731,0.8322,0.4072,2.8116,36.27,11.27,51.5664,0.07442,51.69553,149.65,PASS,THERMAL_ANOMALY,0.4028
RS-TST-002357,WFR-V2-057,EQP-101,1.1986,1.1745,41.383,109.8165,13.0193,4.4351,0.4506,2502.67,12.6492,0.9016,0.4234,2.4321,26.05,1.05,54.1871,0.13162,54.28345,152.55,PASS,NORMAL,0
RS-TST-002358,WFR-V2-058,EQP-105,1.2061,1.1743,44.8014,117.5832,12.4011,4.1703,0.4413,2592.67,12.3586,0.8561,0.4221,2.2134,27.75,2.75,45.969,0.14181,46.14981,151.33,PASS,NORMAL,0
RS-TST-002359,WFR-V2-059,EQP-102,1.2018,1.1724,44.6564,126.2364,12.616,4.0131,0.4388,2537.51,12.3338,0.8665,0.4163,2.5632,27.83,2.83,50.4813,0.15171,50.61435,154.89,PASS,NORMAL,0
RS-TST-002360,WFR-V2-060,EQP-104,1.1791,1.1633,44.114,114.2203,12.4926,4.192,0.4408,2484.21,12.7371,0.8543,0.4356,2.5103,27.98,2.98,46.9371,0.13468,47.02668,139.69,PASS,NORMAL,0
RS-TST-002361,WFR-V2-061,EQP-104,1.203,1.1822,44.1868,117.1903,12.4866,4.3798,0.4509,2460.79,12.4338,0.8137,0.4545,3.0074,26.71,1.71,47.3629,0.14098,47.55436,156.69,PASS,NORMAL,0
RS-TST-002362,WFR-V2-062,EQP-102,1.2111,1.1828,48.6747,157.2245,12.0319,4.1908,0.4448,2582.88,11.9091,0.8898,0.4093,2.6877,31.23,6.23,55.0499,0.19041,55.22224,149.2,PASS,HIGH_LEAKAGE,0.6541
RS-TST-002363,WFR-V2-063,EQP-102,1.1817,1.1623,42.9725,116.826,11.8927,4.3605,0.4473,2455.06,13.1647,0.8706,0.4447,2.2576,29.25,4.25,49.3957,0.13805,49.49223,149.72,PASS,NORMAL,0
RS-TST-002364,WFR-V2-064,EQP-105,1.2134,1.1945,42.7412,124.4165,11.9537,4.183,0.4565,2547.43,12.7769,0.8165,0.4233,2.1087,26.96,1.96,53.2812,0.15097,53.46947,150.72,PASS,NORMAL,0
RS-TST-002365,WFR-V2-065,EQP-104,1.2268,1.2058,44.6985,118.2352,12.448,4.1612,0.4349,2689.38,11.3933,0.8299,0.4282,2.6502,26.43,1.43,53.7532,0.14505,53.89332,147.3,PASS,NORMAL,0
RS-TST-002366,WFR-V2-066,EQP-105,1.1741,1.1519,43.7676,56.8477,12.8947,4.276,0.4564,2376.92,13.7981,0.8479,0.4128,2.1825,31.72,6.72,54.0901,0.06674,54.19791,152.43,PASS,THERMAL_ANOMALY,0.1745
RS-TST-002367,WFR-V2-067,EQP-102,1.1884,1.1702,41.2741,145.3404,12.3832,4.319,0.4496,2470.93,12.5059,0.8819,0.4167,2.8004,27,2,53.496,0.17273,53.66945,142.03,PASS,NORMAL,0
RS-TST-002368,WFR-V2-068,EQP-103,1.1999,1.1904,42.695,150.9525,12.834,4.1337,0.451,2508.84,12.7066,0.8741,0.4362,2.3629,31.47,6.47,53.8231,0.18113,54.08943,148.17,PASS,NORMAL,0
RS-TST-002369,WFR-V2-069,EQP-102,1.1922,1.1685,44.1091,148.7051,12.8241,4.0659,0.4547,2473.14,12.5009,0.8021,0.4091,2.8708,29.2,4.2,53.4672,0.17728,53.64846,152.26,PASS,NORMAL,0
RS-TST-002370,WFR-V2-070,EQP-101,1.2031,1.1775,42.764,70.2998,12.0799,4.0923,0.4496,2509.49,12.7972,0.9029,0.4348,2.2394,42.93,17.93,48.0525,0.08458,48.12945,139.14,FAIL,THERMAL_ANOMALY,0.591
RS-TST-002401,WFR-V2-001,EQP-103,1.1971,1.1674,45.6642,135.6312,12.5215,4.0359,0.4475,2497.86,12.6435,0.8246,0.4333,2.5456,30.57,5.57,49.3302,0.16237,49.44029,154.8,PASS,NORMAL,0
RS-TST-002402,WFR-V2-002,EQP-104,1.1854,1.1719,46.104,104.6782,13.3021,4.3478,0.5268,2274.75,14.3999,0.8648,0.4042,2.3198,26.23,1.23,49.9807,0.12409,50.0533,148.01,FAIL,PROCESS_VARIATION,0.8052
RS-TST-002403,WFR-V2-003,EQP-101,1.2027,1.1912,46.8209,133.2385,12.6331,4.4455,0.4481,2502.06,12.3288,0.8605,0.4127,2.7975,26.33,1.33,50.5351,0.16025,50.5413,148.57,PASS,NORMAL,0
RS-TST-002404,WFR-V2-004,EQP-101,1.1938,1.1715,45.6464,167.7429,12.7537,4.2319,0.4448,2531.87,12.4878,0.8713,0.4187,2.4395,31.02,6.02,49.7484,0.20026,49.91562,152.42,PASS,HIGH_LEAKAGE,0.6134
RS-TST-002405,WFR-V2-005,EQP-101,1.1961,1.1799,41.2705,128.6204,14.3891,4.2958,0.4707,2611.69,13.6458,0.9071,0.4184,0.7628,27.36,2.36,51.2897,0.15384,51.44177,146.79,PASS,PROCESS_VARIATION,0.4533
RS-TST-002406,WFR-V2-006,EQP-105,1.1904,1.1743,45.5347,139.9624,12.7261,4.0309,0.4631,2351.97,13.2747,0.8165,0.42,2.9158,30.01,5.01,52.2988,0.16661,52.44663,157.71,PASS,HIGH_LEAKAGE,0.313
RS-TST-002407,WFR-V2-007,EQP-105,1.2172,1.1984,45.6319,151.3278,12.3456,4.1335,0.4363,2671.43,11.8819,0.8861,0.4283,2.2052,28.02,3.02,51.2307,0.1842,51.32572,156.51,PASS,NORMAL,0
RS-TST-002408,WFR-V2-008,EQP-105,1.2001,1.1783,44.6848,150.0061,12.3546,4.1039,0.4285,2542.92,12.3506,0.8485,0.4444,2.5308,29.52,4.52,52.3327,0.18003,52.49097,149.27,PASS,NORMAL,0
RS-TST-002409,WFR-V2-009,EQP-101,1.0692,1.0512,47.1366,102.4504,13.0363,4.1685,0.4522,2413.16,13.9013,0.8757,0.4224,1.7987,25.9,0.9,49.1107,0.10954,49.15774,155.46,FAIL,LOW_VOLTAGE,0.6726
RS-TST-002410,WFR-V2-010,EQP-102,1.1829,1.1631,44.3046,127.4571,12.6706,4.3626,0.4736,2406.69,13.9028,0.8833,0.4266,1.8343,28.7,3.7,50.7775,0.15077,50.8606,150.09,PASS,NORMAL,0
RS-TST-002411,WFR-V2-011,EQP-103,1.2056,1.1894,43.4222,151.8183,12.2238,3.9064,0.4383,2535.48,12.374,0.856,0.4051,2.5461,29.29,4.29,54.5481,0.18303,54.68426,151.33,PASS,NORMAL,0
RS-TST-002412,WFR-V2-012,EQP-103,1.1984,1.1811,41.3888,149.1275,12.7362,4.2282,0.4498,2538.72,13.5336,0.8225,0.454,1.3998,30.62,5.62,43.252,0.17871,43.36969,153.13,PASS,NORMAL,0
RS-TST-002413,WFR-V2-013,EQP-104,1.1862,1.1679,46.2134,119.964,12.0095,4.2793,0.4414,2475.08,12.2095,0.8447,0.4232,3.1069,25.36,0.36,48.8118,0.1423,48.98316,152.17,PASS,NORMAL,0
RS-TST-002414,WFR-V2-014,EQP-104,1.2018,1.1687,46.9926,118.136,12.3892,4.2094,0.4721,2454.61,12.7523,0.8523,0.4235,2.6912,27.23,2.23,51.0498,0.14198,51.24798,148.64,PASS,NORMAL,0
RS-TST-002415,WFR-V2-015,EQP-102,1.1505,1.1277,41.5003,113.2247,12.5018,4.0596,0.4613,2292.82,13.5056,0.8156,0.419,3.1246,26.97,1.97,51.158,0.13026,51.38105,154.33,PASS,NORMAL,0
RS-TST-002416,WFR-V2-016,EQP-102,1.2007,1.1758,46.3308,108.0389,11.6721,3.9909,0.4536,2535.15,12.7461,0.8647,0.4167,2.1673,27.4,2.4,59.1561,0.12972,59.36037,144,PASS,NORMAL,0
RS-TST-002417,WFR-V2-017,EQP-101,1.1894,1.1691,42.5068,120.4578,12.4952,4.1344,0.4221,2567.28,12.5842,0.886,0.4264,2.1105,26.48,1.48,51.1162,0.14327,51.28287,147.37,PASS,NORMAL,0
RS-TST-002418,WFR-V2-018,EQP-105,1.2009,1.1793,43.2668,125.3943,12.2075,4.1543,0.4536,2462.85,12.8843,0.8309,0.4149,2.5263,28.99,3.99,54.5782,0.15058,54.77508,144.63,PASS,NORMAL,0
RS-TST-002419,WFR-V2-019,EQP-105,1.1878,1.1679,41.9609,121.1608,12.7154,4.116,0.4416,2497.62,12.6223,0.8448,0.4264,2.5482,28.23,3.23,50.5489,0.14391,50.70629,153.11,PASS,NORMAL,0
RS-TST-002420,WFR-V2-020,EQP-104,1.1902,1.1693,47.0255,136.7631,11.7539,4.2106,0.4348,2486.25,11.782,0.8303,0.4014,3.4763,28.3,3.3,48.9078,0.16277,49.07836,150.28,PASS,NORMAL,0
RS-TST-002421,WFR-V2-021,EQP-103,1.1883,1.158,44.1465,132.3608,12.3399,3.995,0.4473,2459.28,13.4375,0.8442,0.4254,1.9832,31.22,6.22,50.1401,0.15729,50.39021,151.39,PASS,NORMAL,0
RS-TST-002422,WFR-V2-022,EQP-105,1.2079,1.1963,44.8428,118.7836,12.9218,4.283,0.4408,2515.89,12.6217,0.8867,0.4298,2.3905,29.33,4.33,54.3107,0.14348,54.42728,155.78,PASS,NORMAL,0
RS-TST-002423,WFR-V2-023,EQP-104,1.206,1.1838,45.0855,101.7999,12.634,4.0599,0.4579,2507.44,12.0879,0.855,0.4196,3.0096,25.08,0.08,53.3007,0.12278,53.45603,145.62,PASS,NORMAL,0
RS-TST-002424,WFR-V2-024,EQP-104,1.1975,1.1801,43.7722,130.0356,12.241,4.1751,0.4529,2460.82,12.5142,0.8831,0.3872,2.8574,26.6,1.6,55.4859,0.15572,55.61479,151.18,PASS,NORMAL,0
RS-TST-002425,WFR-V2-025,EQP-104,1.2082,1.1829,43.9317,109.3508,13.3677,4.2648,0.4951,2510.32,13.7794,0.855,0.3984,1.2998,26.42,1.42,53.5864,0.13212,53.73825,152.8,PASS,PROCESS_VARIATION,0.5541
RS-TST-002426,WFR-V2-026,EQP-103,1.2017,1.187,43.1345,138.6491,12.5519,4.4973,0.4459,2507.58,13.1241,0.9014,0.4185,1.9262,30.61,5.61,50.9076,0.16661,51.16757,150.41,PASS,NORMAL,0
RS-TST-002427,WFR-V2-027,EQP-103,1.1999,1.1841,44.3705,159.5357,14.3152,4.2862,0.5057,2472.41,14.364,0.8189,0.4257,0.9956,30.7,5.7,51.6598,0.19143,51.81385,150.03,FAIL,PROCESS_VARIATION,0.8004
RS-TST-002428,WFR-V2-028,EQP-102,1.1726,1.1521,43.8868,142.7523,12.6587,4.1756,0.4468,2390.23,12.8599,0.8296,0.4033,3.0453,29.12,4.12,51.4651,0.16739,51.62221,151.73,PASS,NORMAL,0
RS-TST-002429,WFR-V2-029,EQP-105,1.1973,1.1648,45.471,116.8535,12.7816,4.2594,0.4482,2476.05,12.5657,0.818,0.4321,2.7711,28.05,3.05,49.7885,0.13991,49.87375,143.21,PASS,NORMAL,0
RS-TST-002430,WFR-V2-030,EQP-104,1.1876,1.169,46.1875,122.5548,12.15,4.0874,0.4615,2366.93,12.5991,0.8729,0.424,3.4275,27.6,2.6,46.8299,0.14555,46.94958,155.78,PASS,NORMAL,0
RS-TST-002431,WFR-V2-031,EQP-103,1.2283,1.2092,44.9156,119.9877,14.224,4.0921,0.5287,2564.15,14.168,0.8346,0.4134,0.5971,30.04,5.04,54.5414,0.14737,54.75602,148.44,FAIL,PROCESS_VARIATION,0.8205
RS-TST-002432,WFR-V2-032,EQP-103,1.2226,1.1987,45.1117,120.7268,12.5292,4.1716,0.4541,2557.28,12.4647,0.797,0.4124,2.3799,31.56,6.56,52.9116,0.1476,53.1183,154.65,PASS,NORMAL,0
RS-TST-002433,WFR-V2-033,EQP-103,1.1993,1.185,45.3855,164.8625,14.2655,4.3273,0.4516,2492.94,13.17,0.8236,0.4265,2.0517,33.4,8.4,50.7526,0.19772,50.97158,149.38,PASS,EQUIPMENT_DRIFT,0.4818
RS-TST-002434,WFR-V2-034,EQP-102,1.1928,1.1777,43.0428,133.6652,12.5506,4.2648,0.4576,2410.79,13.4831,0.8346,0.4137,2.2744,28.23,3.23,54.5484,0.15943,54.72311,149.54,PASS,NORMAL,0
RS-TST-002435,WFR-V2-035,EQP-105,1.169,1.1486,44.2088,128.0011,12.9301,4.4344,0.4671,2332.42,13.6833,0.8096,0.421,2.6567,27.48,2.48,48.3476,0.14964,48.46979,155.47,PASS,NORMAL,0
RS-TST-002436,WFR-V2-036,EQP-103,1.1826,1.164,45.207,151.4634,12.7047,4.2483,0.4347,2530.13,12.5779,0.8437,0.4126,2.3878,29.78,4.78,50.3023,0.17912,50.39871,156.03,PASS,NORMAL,0
RS-TST-002437,WFR-V2-037,EQP-102,1.2308,1.2189,44.8498,54.6359,12.6739,4.1223,0.4407,2651.59,12.0469,0.8259,0.4227,2.2125,30.99,5.99,53.6296,0.06725,53.65044,153.51,PASS,THERMAL_ANOMALY,0.2793
RS-TST-002438,WFR-V2-038,EQP-101,1.199,1.1728,42.0954,122.394,11.934,4.1603,0.453,2452.61,12.4355,0.8634,0.4336,3.0103,27.53,2.53,54.5386,0.14675,54.71609,141.38,PASS,NORMAL,0
RS-TST-002439,WFR-V2-039,EQP-105,1.1824,1.1708,41.7333,154.5296,12.7034,4.2626,0.4275,2591.88,12.1003,0.8794,0.4241,2.4531,29.34,4.34,51.1249,0.18272,51.31282,148.53,PASS,NORMAL,0
RS-TST-002440,WFR-V2-040,EQP-102,1.2008,1.1826,43.44,109.4441,12.6521,4.2722,0.4559,2425.11,13.7795,0.8407,0.4266,1.8739,28.95,3.95,57.6661,0.13142,57.85482,148.22,PASS,TIMING_FAILURE,0.2705
RS-TST-002441,WFR-V2-041,EQP-102,1.2113,1.1908,46.5746,107.6721,12.5844,4.2739,0.4455,2572.22,12.2353,0.8214,0.4281,2.4941,27.74,2.74,55.7387,0.13043,55.82439,142.95,PASS,NORMAL,0
RS-TST-002442,WFR-V2-042,EQP-105,1.1132,1.094,44.5605,139.6063,13.1331,4.3312,0.4516,2501,13.2445,0.8111,0.4096,1.938,27.82,2.82,53.3093,0.15541,53.42151,146.28,PASS,LOW_VOLTAGE,0.5054
RS-TST-002443,WFR-V2-043,EQP-101,1.1988,1.1768,42.6781,127.1943,11.9408,4.307,0.4729,2395.73,13.0479,0.8263,0.4395,2.8222,27.68,2.68,50.4147,0.15248,50.58144,143.93,PASS,EQUIPMENT_DRIFT,0.2288
RS-TST-002444,WFR-V2-044,EQP-104,1.2265,1.2071,44.6796,105.9199,13.0773,4.5435,0.4451,2675.52,12.1593,0.8436,0.4377,1.9475,25.98,0.98,56.4727,0.12991,56.64526,155.17,PASS,NORMAL,0
RS-TST-002445,WFR-V2-045,EQP-105,1.1264,1.1112,42.9282,143.9245,11.936,4.2994,0.4559,2486.11,13.3122,0.8732,0.4173,1.904,28.09,3.09,55.4428,0.16212,55.61826,151.76,PASS,LOW_VOLTAGE,0.5069
RS-TST-002446,WFR-V2-046,EQP-101,1.2099,1.1905,44.4003,132.1722,13.0789,3.9433,0.4509,2602.71,12.5383,0.8635,0.4345,1.9668,27.28,2.28,55.3126,0.15992,55.47903,143.06,PASS,LOW_VOLTAGE,0.1339
RS-TST-002447,WFR-V2-047,EQP-105,1.2041,1.1875,42.6021,134.3598,13.1369,4.3963,0.4658,2418.4,13.3168,0.8304,0.4238,2.3926,29.44,4.44,51.8965,0.16178,52.03717,150.74,PASS,NORMAL,0
RS-TST-002448,WFR-V2-048,EQP-104,1.1904,1.1674,42.9568,112.361,13.2695,4.0296,0.4488,2502.4,12.5155,0.8232,0.4108,2.6459,27.51,2.51,47.4606,0.13375,47.58924,148.17,PASS,NORMAL,0
RS-TST-002449,WFR-V2-049,EQP-103,1.176,1.1551,43.5156,160.5879,13.2229,4.2674,0.4405,2481.51,13.6354,0.869,0.4262,1.6148,30.55,5.55,52.3625,0.18884,52.58682,149.94,PASS,NORMAL,0
RS-TST-002450,WFR-V2-050,EQP-102,1.1873,1.1704,40.3356,126.4754,11.828,4.3158,0.4414,2475.44,12.1191,0.8282,0.4286,3.2113,29.14,4.14,49.9559,0.15016,50.13626,150.81,PASS,NORMAL,0
RS-TST-002451,WFR-V2-051,EQP-104,1.1868,1.1613,44.2757,139.2731,12.2113,4.2676,0.4543,2462.43,12.3903,0.8212,0.4249,3.0326,31.62,6.62,47.7286,0.16528,47.90551,149.12,PASS,HIGH_LEAKAGE,0.4718
RS-TST-002452,WFR-V2-052,EQP-105,1.223,1.2148,42.803,152.1262,12.0491,3.986,0.464,2495.26,12.6255,0.9123,0.4048,2.4926,28.94,3.94,52.4743,0.18604,52.65577,149.85,PASS,NORMAL,0
RS-TST-002453,WFR-V2-053,EQP-104,1.2184,1.1967,45.9534,126.7503,12.3571,4.3598,0.4484,2518.26,11.7043,0.9648,0.4182,3.215,26.32,1.32,61.6505,0.15444,61.72219,140.35,PASS,POWER_ANOMALY,0.1339
RS-TST-002454,WFR-V2-054,EQP-105,1.2055,1.1865,43.7235,138.8373,12.6992,4.26,0.4376,2588.89,12.2568,0.8499,0.4031,2.3438,28.64,3.64,51.2258,0.16737,51.30929,151.73,PASS,NORMAL,0
RS-TST-002455,WFR-V2-055,EQP-102,1.1864,1.1638,44.5428,133.9935,12.9873,4.0884,0.4383,2460.56,13.1271,0.8462,0.4328,2.2832,28.55,3.55,50.1931,0.15898,50.35905,144.44,PASS,NORMAL,0
RS-TST-002456,WFR-V2-056,EQP-103,1.1956,1.174,44.871,118.6818,13.3156,4.3369,0.4535,2493.85,12.7262,0.8724,0.4375,2.4407,29.56,4.56,48.9442,0.14189,49.15274,146.38,PASS,NORMAL,0
RS-TST-002457,WFR-V2-057,EQP-105,1.1947,1.1687,46.301,144.2308,12.1203,3.9751,0.4578,2464.09,12.5969,0.8499,0.4359,2.7865,28.17,3.17,49.2002,0.17231,49.42069,150.48,PASS,NORMAL,0
RS-TST-002458,WFR-V2-058,EQP-101,1.1941,1.1794,43.7875,135.5206,12.5828,4.3477,0.4774,2314.86,12.9559,0.8437,0.4166,3.4801,27.26,2.26,55.2715,0.16182,55.42688,150.31,PASS,NORMAL,0
RS-TST-002459,WFR-V2-059,EQP-105,1.2109,1.1919,43.8043,120.5594,12.7028,4.212,0.4609,2471.19,12.4013,0.8667,0.422,2.9184,29.07,4.07,54.5654,0.14598,54.77397,150.44,PASS,NORMAL,0
RS-TST-002460,WFR-V2-060,EQP-104,1.1903,1.1773,42.299,155.137,12.9026,4.1431,0.4578,2490.76,13.0471,0.8311,0.441,2.1811,27.54,2.54,48.9457,0.18465,48.99109,150.92,PASS,NORMAL,0
RS-TST-002461,WFR-V2-061,EQP-102,1.2083,1.189,44.0202,67.073,12.9942,4.3025,0.4662,2432,12.9619,0.8117,0.436,2.6737,29.08,4.08,53.4232,0.08105,53.51771,142.72,PASS,THERMAL_ANOMALY,0.1338
RS-TST-002462,WFR-V2-062,EQP-104,1.1941,1.1697,44.9023,117.8988,12.2213,4.2219,0.4431,2491.76,12.4876,0.8479,0.4185,2.7174,25.24,0.24,54.9876,0.14079,55.22154,155.59,PASS,NORMAL,0
RS-TST-002463,WFR-V2-063,EQP-104,1.1802,1.1575,41.6375,109.0887,12.4327,4.2765,0.4621,2414.44,12.9977,0.8033,0.4236,2.766,26.4,1.4,51.0192,0.12875,51.05869,146.98,PASS,NORMAL,0
RS-TST-002464,WFR-V2-064,EQP-104,1.208,1.1993,44.5211,125.2831,12.9659,4.436,0.4389,2551.3,13.4724,0.8764,0.4257,1.3295,27.28,2.28,53.4807,0.15135,53.696,154.48,PASS,TIMING_FAILURE,0.2496
RS-TST-002465,WFR-V2-065,EQP-103,1.1893,1.171,42.1314,152.763,12.0178,4.2596,0.4682,2371.25,12.7051,0.8449,0.4264,3.3186,30.73,5.73,54.0829,0.18168,54.32408,152.25,PASS,PROCESS_VARIATION,0.0617
RS-TST-002466,WFR-V2-066,EQP-101,1.1994,1.1712,43.3577,94.4459,12.6506,3.9649,0.4371,2509.3,12.5899,0.8654,0.423,2.4855,28.67,3.67,51.1918,0.11328,51.27295,153.19,PASS,NORMAL,0
RS-TST-002467,WFR-V2-067,EQP-104,1.2064,1.1883,43.9698,119.3123,12.9591,4.3205,0.4524,2448.24,12.3633,0.8719,0.404,3.103,28.51,3.51,52.9413,0.14394,53.04539,151.02,PASS,HIGH_LEAKAGE,0.2468
RS-TST-002468,WFR-V2-068,EQP-103,1.1987,1.1738,43.6077,152.6963,12.5166,4.1776,0.4396,2531.87,12.4395,0.8441,0.421,2.515,29.72,4.72,51.2386,0.18303,51.35137,150.44,PASS,NORMAL,0
RS-TST-002469,WFR-V2-069,EQP-104,1.1849,1.1762,42.3546,124.1834,12.8947,4.2652,0.4447,2493.56,12.0448,0.8522,0.4214,3.1443,28.16,3.16,55.8759,0.14715,56.09181,157.28,PASS,NORMAL,0
RS-TST-002470,WFR-V2-070,EQP-105,1.1789,1.1662,42.8962,128.9648,12.6575,4.2712,0.4502,2417.61,13.309,0.8803,0.4056,2.3561,28.51,3.51,49.3374,0.15204,49.55259,150.42,PASS,NORMAL,0
RS-TST-002501,WFR-V2-001,EQP-103,1.2126,1.1917,44.3413,152.6849,12.3182,4.2262,0.4584,2541.76,12.9659,0.819,0.4307,1.9522,29.61,4.61,57.1113,0.18515,57.26757,149.77,PASS,NORMAL,0
RS-TST-002502,WFR-V2-002,EQP-105,1.1663,1.1389,46.1628,202.3356,12.8383,4.0077,0.4588,2357.35,13.47,0.8684,0.4127,2.6298,33.1,8.1,45.0005,0.23598,45.18022,148.68,FAIL,HIGH_LEAKAGE,0.6504
RS-TST-002503,WFR-V2-003,EQP-101,1.1977,1.1838,42.934,106.9418,12.2153,4.2788,0.4442,2543.55,12.3062,0.8314,0.4101,2.5884,27.97,2.97,56.1415,0.12808,56.31813,143.44,PASS,NORMAL,0
RS-TST-002504,WFR-V2-004,EQP-103,1.1997,1.177,43.4894,138.2517,12.3675,4.0489,0.4563,2496.57,13.2087,0.8852,0.4271,1.9281,30.11,5.11,46.2188,0.16586,46.40193,148.75,PASS,NORMAL,0
RS-TST-002505,WFR-V2-005,EQP-103,1.2071,1.1878,42.7857,138.611,12.3939,4.1113,0.4312,2661.73,12.4938,0.8885,0.4531,1.6454,28.44,3.44,53.9117,0.16732,54.04215,145.11,PASS,NORMAL,0
RS-TST-002506,WFR-V2-006,EQP-104,1.2019,1.1875,45.6525,120.6314,13.1265,4.4587,0.4662,2493.62,12.7913,0.845,0.4057,2.4047,26.54,1.54,54.3928,0.14499,54.56096,143.67,PASS,NORMAL,0
RS-TST-002507,WFR-V2-007,EQP-102,1.1928,1.1658,43.6795,126.7411,12.6591,4.436,0.469,2413.62,13.2786,0.8061,0.4116,2.4878,28.16,3.16,53.8628,0.15118,54.00568,135.79,PASS,NORMAL,0
RS-TST-002508,WFR-V2-008,EQP-101,1.1958,1.1746,45.2818,125.8899,12.2402,4.2631,0.4459,2540.13,12.6606,0.8645,0.4287,2.222,27.11,2.11,51.3504,0.15053,51.50542,149.99,PASS,NORMAL,0
RS-TST-002509,WFR-V2-009,EQP-103,1.1925,1.1649,41.9806,147.7822,11.9886,4.127,0.4617,2262.01,16.9931,1.0228,0.4036,-0.3327,30.01,5.01,47.3895,0.17623,47.53416,151.78,FAIL,TIMING_FAILURE,0.8485
RS-TST-002510,WFR-V2-010,EQP-105,1.1944,1.1751,43.4966,137.7677,12.3659,4.1636,0.4517,2441.14,13.0014,0.883,0.4312,2.5014,28.22,3.22,52.1534,0.16455,52.40668,155.67,PASS,NORMAL,0
RS-TST-002511,WFR-V2-011,EQP-105,1.1902,1.176,40.7499,83.8095,12.8339,4.145,0.4403,2532.8,12.7023,0.8304,0.4278,2.2601,42.19,17.19,54.1264,0.09975,54.22262,148.93,FAIL,THERMAL_ANOMALY,0.546
RS-TST-002512,WFR-V2-012,EQP-101,1.2068,1.1803,43.7634,85.7,12.4636,4.3558,0.4422,2530.32,12.2469,0.8824,0.4299,2.679,27.93,2.93,53.6936,0.10342,53.80102,154.13,PASS,NORMAL,0
RS-TST-002513,WFR-V2-013,EQP-102,1.1899,1.1695,43.5926,145.5187,12.4714,4.2538,0.4514,2486.96,13.5716,0.842,0.4245,1.6702,28.44,3.44,46.4566,0.17315,46.61213,147.46,PASS,NORMAL,0
RS-TST-002514,WFR-V2-014,EQP-105,1.1864,1.1698,42.169,132.9206,12.4501,4.2078,0.4469,2481.06,12.6631,0.8855,0.4363,2.5735,29.73,4.73,51.2368,0.15769,51.42828,148.32,PASS,NORMAL,0
RS-TST-002515,WFR-V2-015,EQP-101,1.198,1.1818,40.3112,132.5886,12.2643,4.2343,0.4544,2461.01,12.4131,0.8683,0.4336,2.972,26.77,1.77,50.6928,0.15884,50.77508,156.98,PASS,NORMAL,0
RS-TST-002516,WFR-V2-016,EQP-101,1.2102,1.1969,44.1981,134.1282,12.564,4.2153,0.4514,2532.89,12.0768,0.8454,0.4154,2.8701,27.87,2.87,58.3903,0.16232,58.50659,148.85,PASS,NORMAL,0
RS-TST-002517,WFR-V2-017,EQP-102,1.2035,1.1837,45.8962,129.269,12.0705,4.3282,0.4552,2505.27,12.5193,0.865,0.4324,2.5821,27.9,2.9,47.2455,0.15558,47.49155,151.09,PASS,NORMAL,0
RS-TST-002518,WFR-V2-018,EQP-102,1.2263,1.2052,44.9681,133.7756,12.5963,4.0863,0.445,2618.36,11.8798,0.8571,0.4048,2.5399,27.46,2.46,53.9949,0.16405,54.12011,148.01,PASS,NORMAL,0
RS-TST-002519,WFR-V2-019,EQP-101,1.2286,1.2162,45.0928,127.8312,12.468,4.0011,0.4528,2570.65,11.9793,0.8488,0.4221,2.7322,27.12,2.12,57.9363,0.15706,58.14191,147.8,PASS,NORMAL,0
RS-TST-002520,WFR-V2-020,EQP-103,1.1954,1.1735,46.6111,157.5723,12.1459,4.084,0.4694,2475.03,13.4255,0.798,0.4326,1.9379,29.82,4.82,59.7604,0.18836,60.07241,151.7,PASS,POWER_ANOMALY,0.2755
RS-TST-002521,WFR-V2-021,EQP-102,1.2203,1.1944,46.0517,132.1988,12.2021,4.2886,0.4309,2639.54,12.1577,0.8302,0.435,2.1663,28.07,3.07,48.8983,0.16132,49.06766,150.58,PASS,NORMAL,0
