test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type,eq_EQP-101,eq_EQP-102,eq_EQP-103,eq_EQP-104,eq_EQP-105
TST-0005335,LOT-015,WFR-015-02,DIE-R18C42,EQP-101,STN-04,3,48.0,-12,12,0.5657,1.2101,1.1709,44.9316,150.8412,11.9247,4.24,0.4785,2289.38,13.2886,0.833,0.4288,3.4646,30.16,48.0667,48.3014,150.92,0.7316,0.395422,0.003357,1.069775,0.26072,30.422655,5.16,44.780759,0.050561,2.2028,0.020996,4.549371,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0005337,LOT-017,WFR-017-02,DIE-R32C08,EQP-103,STN-02,3,48.0,2,-22,0.7364,1.1821,1.1428,41.7007,127.1784,12.9017,4.1913,0.4563,2349.92,12.9928,0.8787,0.4024,3.416,28.16,49.1566,49.325,150.45,0.7258,0.386008,0.00305,1.178796,0.262915,30.532041,3.16,41.573522,0.054075,2.1349,0.020918,3.581344,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0005340,LOT-020,WFR-020-02,DIE-R53C47,EQP-107,STN-01,3,48.0,23,17,0.9534,1.2069,1.1772,45.6253,188.8328,11.8248,4.2322,0.5053,2283.36,14.0655,0.9026,0.4161,2.1586,27.58,51.1326,51.3104,150.34,0.7016,0.418676,0.004139,1.120707,0.153468,32.1166,2.58,45.436467,0.050045,0.8399,0.022394,5.208009,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005344,LOT-004,WFR-004-03,DIE-R21C39,EQP-104,STN-01,3,48.0,-9,9,0.4243,1.1763,1.1713,43.8404,226.6724,12.8421,4.1926,0.507,2235.68,14.2534,0.8543,0.4248,2.5849,51.2,44.3901,44.5822,142.61,0.6693,0.431012,0.00517,1.012539,0.181353,31.866041,26.2,43.613728,0.053842,1.3058,0.019855,11.605627,FAIL,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005345,LOT-005,WFR-005-03,DIE-R28C52,EQP-106,STN-02,3,48.0,-2,22,0.7364,1.2005,1.1428,44.8578,157.6725,13.8973,4.2075,0.4977,2258.85,13.938,0.8346,0.4054,2.9096,29.33,47.8007,48.0285,146.49,0.7028,0.414577,0.003515,1.065605,0.208753,31.483851,4.33,44.700128,0.058473,1.6696,0.021162,4.624534,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005346,LOT-006,WFR-006-03,DIE-R35C05,EQP-107,STN-03,3,48.0,5,-25,0.8498,1.1948,1.1778,44.5207,162.018,12.9676,4.1237,0.4797,2419.54,13.8997,0.8632,0.4152,1.8784,30.51,53.435,53.552,149.81,0.7151,0.40149,0.003639,1.200228,0.13514,33.63088,5.51,44.358682,0.053474,0.6,0.022085,4.943169,PASS,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005348,LOT-008,WFR-008-03,DIE-R49C31,EQP-102,STN-01,3,48.0,19,1,0.6342,1.1831,1.1942,46.3992,109.0342,13.5049,4.2373,0.4749,2457.19,13.1973,0.8943,0.4168,1.5797,27.66,54.3054,54.5482,149.25,0.7082,0.401403,0.00235,1.170395,0.119699,32.428274,2.66,46.290166,0.057224,0.2686,0.022101,3.015886,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0005349,LOT-009,WFR-009-03,DIE-R56C44,EQP-103,STN-02,3,48.0,26,14,0.9843,1.2138,1.1806,40.3572,180.1853,13.1802,4.2977,0.4989,2205.84,14.0894,0.858,0.4284,3.1856,28.3,46.2213,46.4593,152.29,0.7149,0.411023,0.004465,1.145305,0.226099,31.078962,3.3,40.177015,0.056645,1.8992,0.020954,5.099244,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0005350,LOT-010,WFR-010-03,DIE-R03C57,EQP-104,STN-03,3,48.0,-27,27,1.0,1.1821,1.1554,46.9385,196.8831,14.4322,4.2598,0.4965,2507.33,13.5556,0.7856,0.4232,1.6634,28.85,54.2765,54.4945,148.0,0.6856,0.420015,0.004194,1.156332,0.122709,33.988363,3.85,46.741617,0.061478,0.4546,0.021647,5.680077,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005351,LOT-011,WFR-011-03,DIE-R10C10,EQP-106,STN-04,3,48.0,-20,-20,0.9428,1.2228,1.122,42.6038,153.0241,16.9012,3.9945,0.495,2139.95,14.7351,0.8178,0.432,2.4536,27.16,47.7517,48.0123,150.92,0.7278,0.404809,0.003592,1.120832,0.166514,31.532377,2.16,42.450776,0.067512,1.2038,0.022314,4.156135,PASS,EQUIPMENT_DRIFT,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005352,LOT-012,WFR-012-03,DIE-R17C23,EQP-107,STN-01,3,48.0,-13,-7,0.4922,1.1666,1.165,38.8183,123.9474,13.9281,4.3484,0.4926,2124.81,13.6923,0.862,0.4185,4.884,29.36,42.8039,43.0634,152.74,0.674,0.422253,0.003193,1.102673,0.356697,29.093536,4.36,38.694353,0.060565,3.6035,0.020145,3.639096,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005353,LOT-013,WFR-013-03,DIE-R24C36,EQP-101,STN-02,3,48.0,-6,6,0.2828,1.2053,1.1703,44.2242,133.4671,12.0963,4.3225,0.5041,2332.07,13.8949,0.8397,0.4306,2.3768,29.72,53.5098,53.595,149.3,0.7012,0.418236,0.003018,1.209966,0.171056,32.403879,4.72,44.090733,0.052286,1.1065,0.022945,3.966642,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0005354,LOT-014,WFR-014-03,DIE-R31C49,EQP-102,STN-03,3,48.0,1,19,0.6342,1.2028,1.1818,46.5148,115.4812,12.404,4.3571,0.5151,2246.38,14.2364,0.8343,0.4138,2.7338,27.65,53.2141,53.3531,148.46,0.6877,0.428251,0.002483,1.144025,0.192029,31.980364,2.65,46.399319,0.054045,1.4857,0.023689,3.193055,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0005355,LOT-015,WFR-015-03,DIE-R38C02,EQP-103,STN-04,3,48.0,8,-28,0.9707,1.208,1.1696,43.7165,145.4915,12.1574,4.2139,0.4846,2249.61,14.012,0.8307,0.4254,3.0501,27.77,46.885,46.9607,151.67,0.7234,0.401159,0.003328,1.072478,0.217678,31.521535,2.77,43.571009,0.05123,1.794,0.020841,4.040299,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0005357,LOT-017,WFR-017-03,DIE-R52C28,EQP-106,STN-02,3,48.0,22,-2,0.7364,1.1813,1.1988,41.8271,97.8478,12.6882,4.5329,0.4648,2288.45,13.2107,0.8,0.4308,3.4897,28.95,48.7813,48.9623,147.43,0.7165,0.393465,0.002339,1.166261,0.264157,30.232026,3.95,41.729252,0.057514,2.2589,0.021316,2.832694,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005360,LOT-020,WFR-020-03,DIE-R13C07,EQP-102,STN-01,3,48.0,-17,-23,0.9534,1.1883,1.1487,45.4365,184.3653,12.4936,4.3802,0.5407,2167.99,14.4231,0.8847,0.417,3.5325,28.73,49.5699,49.776,145.3,0.6476,0.45502,0.004058,1.090971,0.24492,31.269137,3.73,45.252135,0.054724,2.2308,0.022864,5.296815,PASS,PROCESS_VARIATION,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0005364,LOT-004,WFR-004-04,DIE-R41C59,EQP-107,STN-01,3,48.0,11,29,1.0,1.23,1.1977,44.2623,154.1592,12.7263,4.3093,0.5029,2237.65,13.3679,0.898,0.4228,3.5021,28.21,49.0475,49.2704,150.21,0.7271,0.408862,0.003483,1.10811,0.261978,29.912681,3.21,44.108141,0.054841,2.1813,0.021919,4.348831,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005365,LOT-005,WFR-005-04,DIE-R48C12,EQP-101,STN-02,3,48.0,18,-18,0.8485,1.1995,1.1834,43.7722,141.3209,13.5882,4.2582,0.5111,2230.12,14.5121,0.8661,0.4101,2.4572,29.05,50.2063,50.2867,149.11,0.6884,0.426094,0.003229,1.146991,0.169321,32.363724,4.05,43.630879,0.057861,1.181,0.022513,4.105372,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0005366,LOT-006,WFR-006-04,DIE-R55C25,EQP-102,STN-03,3,48.0,25,-5,0.8498,1.202,1.1711,42.0684,178.4007,13.1341,4.2179,0.4951,2307.78,14.1392,0.8585,0.4399,2.7671,35.59,49.8292,50.073,149.39,0.7069,0.411897,0.004241,1.184481,0.195704,32.630163,10.59,41.889999,0.055398,1.4687,0.021592,6.349281,PASS,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0005368,LOT-008,WFR-008-04,DIE-R09C51,EQP-104,STN-01,3,48.0,-21,21,0.9899,1.2107,1.1746,44.1243,172.8278,13.6648,4.1423,0.4943,2297.34,14.2439,0.8514,0.4344,2.3884,27.95,47.2607,47.4822,150.49,0.7164,0.408276,0.003917,1.071081,0.167679,32.723081,2.95,43.951472,0.056604,1.1026,0.020572,4.830537,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005369,LOT-009,WFR-009-04,DIE-R16C04,EQP-106,STN-02,3,48.0,-14,-26,0.9843,1.2114,1.1937,44.9046,169.0156,13.2818,4.2685,0.5101,2224.06,13.6443,0.8834,0.4157,3.8549,28.9,47.963,48.1547,148.22,0.7013,0.421083,0.003764,1.068109,0.282528,30.345742,3.9,44.735584,0.056693,2.5558,0.021566,4.884551,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005370,LOT-010,WFR-010-04,DIE-R23C17,EQP-107,STN-03,3,48.0,-7,-13,0.4922,1.1894,1.1589,51.6084,134.0665,14.0757,4.0328,0.5057,2466.25,14.0946,0.8406,0.4141,1.1844,29.88,51.6704,51.9088,154.17,0.6837,0.425172,0.002598,1.001201,0.084032,34.760807,4.88,51.474334,0.056764,-0.0703,0.020951,4.005907,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005371,LOT-011,WFR-011-04,DIE-R30C30,EQP-101,STN-04,3,48.0,0,0,0.0,1.1966,1.1596,43.0393,149.976,13.299,4.2818,0.4934,2208.44,13.8611,0.8658,0.43,3.2034,27.79,48.3033,48.4898,148.71,0.7032,0.412335,0.003485,1.122307,0.231107,30.611408,2.79,42.889324,0.056944,1.9076,0.021872,4.167833,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0005372,LOT-012,WFR-012-04,DIE-R37C43,EQP-102,STN-01,3,48.0,7,13,0.4922,1.1553,1.1378,41.5431,131.6545,13.621,4.2611,0.4816,2130.77,13.1365,0.8758,0.4162,4.5786,28.29,45.5162,45.6501,151.59,0.6737,0.416861,0.003169,1.095638,0.34854,27.99086,3.29,41.411445,0.05804,3.2866,0.021361,3.724506,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0005373,LOT-013,WFR-013-04,DIE-R44C56,EQP-103,STN-02,3,48.0,14,26,0.9843,1.0145,1.0428,44.125,165.7431,12.5866,4.1777,0.5172,2029.36,16.1838,0.8495,0.4187,2.5422,27.51,49.4706,49.59,151.36,0.4973,0.509808,0.003756,1.121147,0.157083,32.842756,2.51,43.959257,0.052583,1.274,0.024377,4.559593,FAIL,LOW_VOLTAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0005374,LOT-014,WFR-014-04,DIE-R51C09,EQP-104,STN-03,3,48.0,21,-21,0.9899,1.1744,1.1444,43.1397,162.7169,12.6403,4.5533,0.5416,2019.04,15.1685,0.8673,0.4257,3.3694,27.47,44.2942,44.4429,149.21,0.6328,0.461172,0.003772,1.026762,0.222131,30.625808,2.47,42.976983,0.057555,2.0764,0.021938,4.469833,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005375,LOT-015,WFR-015-04,DIE-R58C22,EQP-106,STN-04,3,48.0,28,-8,0.9707,1.2006,1.1891,42.4362,151.2215,12.0762,4.0671,0.5139,2170.72,13.9307,0.917,0.4175,3.5395,28.9,47.4196,47.7103,146.78,0.6867,0.428036,0.003564,1.117433,0.254079,30.239649,3.9,42.284979,0.049115,2.205,0.021845,4.370301,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005377,LOT-017,WFR-017-04,DIE-R12C48,EQP-101,STN-02,3,48.0,-18,18,0.8485,1.2044,1.1607,42.9839,147.0515,12.789,4.3302,0.5016,2143.24,13.8143,0.8732,0.4265,4.2628,28.4,43.5502,43.7537,151.68,0.7028,0.416473,0.003421,1.013175,0.308579,29.60736,3.4,42.836848,0.055379,2.9631,0.02032,4.176263,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0005380,LOT-020,WFR-020-04,DIE-R33C27,EQP-104,STN-01,3,48.0,3,-3,0.1414,1.2046,1.1614,44.8865,140.6399,12.0738,4.2397,0.4809,2393.51,13.8386,0.874,0.4105,2.2801,28.57,51.3603,51.5311,148.15,0.7237,0.39922,0.003133,1.144226,0.164764,33.122827,3.57,44.74586,0.051189,0.9956,0.021458,4.018082,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005384,LOT-004,WFR-004-05,DIE-R01C19,EQP-102,STN-01,3,48.0,-29,-11,1.0,1.1918,1.1779,42.3613,174.14,12.0868,4.3334,0.5032,2264.11,14.6355,0.8356,0.4118,2.1514,28.82,47.4852,47.6354,143.38,0.6886,0.422218,0.004111,1.120957,0.146999,33.136382,3.82,42.18716,0.052377,0.904,0.020973,5.018715,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0005385,LOT-005,WFR-005-05,DIE-R08C32,EQP-103,STN-02,3,48.0,-22,2,0.7364,1.1701,1.1713,43.9435,145.4026,14.157,4.1689,0.4739,2338.48,13.4534,0.8649,0.4375,3.0226,28.43,50.0028,50.2244,152.05,0.6962,0.405008,0.003309,1.137888,0.224672,31.460507,3.43,43.798097,0.059019,1.7202,0.021383,4.133796,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0005386,LOT-006,WFR-006-05,DIE-R15C45,EQP-104,STN-03,3,48.0,-15,15,0.7071,1.19,1.1478,43.6998,132.3679,15.7431,4.7159,0.4082,2413.61,14.1305,0.7881,0.3917,1.6107,35.69,60.7158,60.9331,151.73,0.7818,0.343025,0.003029,1.389384,0.113987,34.105516,10.69,43.567432,0.074243,0.4309,0.025156,4.72421,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005388,LOT-008,WFR-008-05,DIE-R29C11,EQP-107,STN-01,3,48.0,-1,-19,0.6342,1.2149,1.1989,44.613,140.4339,13.9599,4.26,0.4826,2373.66,13.9082,0.8369,0.4166,2.4104,29.71,53.8302,54.026,149.93,0.7323,0.397234,0.003148,1.206603,0.173308,33.013338,4.71,44.472566,0.059469,1.1569,0.022678,4.172291,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005389,LOT-009,WFR-009-05,DIE-R36C24,EQP-101,STN-02,3,48.0,6,-6,0.2828,1.2052,1.1749,41.7736,138.8788,12.2909,4.1905,0.4808,2333.63,13.442,0.8139,0.4281,2.9949,28.67,46.9594,47.1217,146.31,0.7244,0.398938,0.003325,1.124141,0.222802,31.368654,3.67,41.634721,0.051505,1.7529,0.020123,3.981655,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0005390,LOT-010,WFR-010-05,DIE-R43C37,EQP-102,STN-03,3,48.0,13,7,0.4922,1.2165,1.1746,50.0435,146.9557,13.4157,4.1427,0.5213,2387.56,14.5915,0.8839,0.4192,1.3524,29.94,52.7923,53.0323,150.15,0.6952,0.428524,0.002937,1.054928,0.092684,34.838082,4.94,49.896544,0.055577,0.0493,0.022111,4.399854,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0005391,LOT-011,WFR-011-05,DIE-R50C50,EQP-103,STN-04,3,48.0,20,20,0.9428,1.2224,1.1604,41.5069,172.9846,12.4426,4.1834,0.507,2191.43,14.3553,0.8394,0.4235,3.0805,29.44,50.2608,50.5035,148.57,0.7154,0.414758,0.004168,1.210902,0.21459,31.458635,4.44,41.333915,0.052052,1.8176,0.022935,5.092667,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0005392,LOT-012,WFR-012-05,DIE-R57C03,EQP-104,STN-01,3,48.0,27,-27,1.0,1.167,1.175,43.5276,199.8529,13.1068,4.2285,0.4963,2112.44,13.5772,0.8661,0.4243,4.3961,27.09,43.8601,44.0422,152.22,0.6707,0.425278,0.004591,1.007639,0.323785,28.68102,2.09,43.327747,0.055422,3.1057,0.020763,5.414015,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005393,LOT-013,WFR-013-05,DIE-R04C16,EQP-106,STN-02,3,48.0,-26,-14,0.9843,1.177,1.1924,48.3458,157.8801,13.0774,3.9448,0.5239,2166.26,14.119,0.8321,0.4512,3.0219,28.54,44.9042,44.9713,146.81,0.6531,0.445115,0.003266,0.928813,0.214031,30.585425,3.54,48.18792,0.051588,1.7386,0.020729,4.505898,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005394,LOT-014,WFR-014-05,DIE-R11C29,EQP-107,STN-03,3,48.0,-19,-1,0.6342,1.213,1.1804,45.3939,130.6337,12.4757,4.2492,0.5111,2169.84,14.6341,0.8759,0.4226,2.6427,28.23,46.5598,46.6842,151.0,0.7019,0.421352,0.002878,1.025684,0.180585,31.753656,3.23,45.263266,0.053012,1.3442,0.021458,3.687789,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005395,LOT-015,WFR-015-05,DIE-R18C42,EQP-101,STN-04,3,48.0,-12,12,0.5657,1.2102,1.1593,42.5592,113.4401,11.8106,4.2252,0.4829,2253.63,13.9675,0.8665,0.4117,2.8646,28.5,51.1451,51.2082,153.07,0.7273,0.399025,0.002665,1.20174,0.20509,31.477577,3.5,42.44576,0.049902,1.5864,0.022695,3.233043,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0005397,LOT-017,WFR-017-05,DIE-R32C08,EQP-103,STN-02,3,48.0,2,-22,0.7364,1.2011,1.1541,43.7124,100.3209,13.034,4.3062,0.4787,2177.73,13.1588,0.8832,0.3996,4.0337,27.78,44.9177,45.0893,150.26,0.7224,0.398551,0.002295,1.027573,0.30654,28.656314,2.78,43.612079,0.056127,2.7509,0.020626,2.786915,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0005400,LOT-020,WFR-020-05,DIE-R53C47,EQP-107,STN-01,3,48.0,23,17,0.9534,1.1841,1.1569,46.631,175.9076,11.6766,4.1481,0.5,2300.79,14.8348,0.848,0.4386,1.7551,30.22,48.4879,48.6937,152.26,0.6841,0.422262,0.003772,1.039821,0.11831,34.131759,5.22,46.455092,0.048436,0.4685,0.021074,5.315928,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005404,LOT-004,WFR-004-01,DIE-R21C39,EQP-104,STN-01,4,72.0,-9,9,0.4243,1.1817,1.154,44.6992,130.5411,12.3654,4.2597,0.4803,2311.86,13.9205,0.8449,0.4025,2.7748,24.88,49.2856,49.4913,144.34,0.7014,0.406448,0.00292,1.102606,0.199332,32.182247,-0.12,44.568659,0.052673,1.5274,0.021319,3.247863,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005405,LOT-005,WFR-005-01,DIE-R28C52,EQP-106,STN-02,4,72.0,-2,22,0.7364,1.2113,1.188,45.6503,113.6724,13.7388,4.2647,0.4729,2356.53,13.5975,0.8504,0.4239,2.711,27.86,52.6818,52.8786,153.01,0.7384,0.390407,0.00249,1.15403,0.199375,32.042917,2.86,45.536628,0.058592,1.4367,0.022356,3.166913,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005406,LOT-006,WFR-006-01,DIE-R35C05,EQP-107,STN-03,4,72.0,5,-25,0.8498,1.1858,1.1661,47.5463,170.1741,14.2358,4.919,0.4372,2278.65,13.7709,0.8574,0.4625,2.9001,38.5,57.2395,57.4672,149.73,0.7486,0.368696,0.003579,1.203869,0.210596,31.379061,13.5,47.376126,0.070026,1.5802,0.02512,6.551703,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005408,LOT-008,WFR-008-01,DIE-R49C31,EQP-102,STN-01,4,72.0,19,1,0.6342,1.2083,1.1834,48.0188,307.9988,13.2105,4.194,0.4757,2458.47,13.2736,0.8514,0.417,2.0025,61.09,56.9827,57.3697,148.01,0.7326,0.393694,0.006414,1.186675,0.150863,32.632747,36.09,47.710801,0.055405,0.7341,0.023178,18.815647,FAIL,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0005409,LOT-009,WFR-009-01,DIE-R56C44,EQP-103,STN-02,4,72.0,26,14,0.9843,1.2035,1.1931,43.7006,158.7248,13.2858,4.0939,0.5291,2050.56,14.2141,0.8114,0.4279,4.0399,26.56,45.0915,45.3215,148.03,0.6744,0.439634,0.003632,1.031828,0.284218,29.146865,1.56,43.541875,0.054391,2.8006,0.02199,4.215731,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0005410,LOT-010,WFR-010-01,DIE-R03C57,EQP-104,STN-03,4,72.0,-27,27,1.0,1.1841,1.1876,47.1026,165.3228,12.881,4.1153,0.5316,2339.36,14.8762,0.8609,0.4146,1.1182,26.6,54.2579,54.2989,153.13,0.6525,0.448949,0.00351,1.151909,0.075167,34.800787,1.6,46.937277,0.053009,-0.1573,0.023193,4.397586,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0005411,LOT-011,WFR-011-01,DIE-R10C10,EQP-106,STN-04,4,72.0,-20,-20,0.9428,1.219,1.1734,43.3316,170.5586,13.1801,4.0894,0.512,2246.19,14.3023,0.8613,0.4286,2.8804,29.19,50.7071,50.922,150.62,0.707,0.420016,0.003936,1.170211,0.201394,32.125683,4.19,43.161041,0.053899,1.5905,0.022575,4.978606,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005412,LOT-012,WFR-012-01,DIE-R17C23,EQP-107,STN-01,4,72.0,-13,-7,0.4922,1.1908,1.1725,41.4944,148.3453,13.4622,4.1352,0.4836,2138.15,13.3858,0.8774,0.4365,4.6759,29.97,47.1093,47.3,151.22,0.7072,0.406114,0.003575,1.135317,0.349318,28.620848,4.97,41.346055,0.055669,3.362,0.022033,4.445909,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0005413,LOT-013,WFR-013-01,DIE-R24C36,EQP-101,STN-02,4,72.0,-6,6,0.2828,1.1969,1.1852,46.4519,116.4411,12.1055,4.1835,0.4921,2368.9,13.8148,0.888,0.3934,1.9444,28.41,51.185,51.267,147.1,0.7048,0.411145,0.002507,1.101892,0.140748,32.72588,3.41,46.335459,0.050643,0.663,0.021607,3.308092,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0005414,LOT-014,WFR-014-01,DIE-R31C49,EQP-102,STN-03,4,72.0,1,19,0.6342,1.2074,1.1872,43.859,132.1147,11.8893,4.2552,0.4947,2310.73,13.6788,0.8369,0.4282,2.8774,29.13,47.9015,48.1541,151.56,0.7127,0.409723,0.003012,1.09217,0.210355,31.608014,4.13,43.726885,0.050591,1.6123,0.02073,3.848501,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
